"","Key","Anno","Mese","P1","P2","Total"
"1511","Zona_8-Area_21-Sottoarea_58",2016,11,0,0,0
"1512","Zona_8-Area_21-Sottoarea_58",2016,12,0,0,0
"1513","Zona_8-Area_21-Sottoarea_59",2014,1,41,22,63
"1514","Zona_8-Area_21-Sottoarea_59",2014,2,40,16,56
"1515","Zona_8-Area_21-Sottoarea_59",2014,3,37,19,56
"1516","Zona_8-Area_21-Sottoarea_59",2014,4,48,20,68
"1517","Zona_8-Area_21-Sottoarea_59",2014,5,42,18,60
"1518","Zona_8-Area_21-Sottoarea_59",2014,6,39,16,55
"1519","Zona_8-Area_21-Sottoarea_59",2014,7,53,19,72
"1520","Zona_8-Area_21-Sottoarea_59",2014,8,48,11,59
"1521","Zona_8-Area_21-Sottoarea_59",2014,9,45,13,58
"1522","Zona_8-Area_21-Sottoarea_59",2014,10,68,17,85
"1523","Zona_8-Area_21-Sottoarea_59",2014,11,61,19,80
"1524","Zona_8-Area_21-Sottoarea_59",2014,12,53,20,73
"1525","Zona_8-Area_21-Sottoarea_59",2015,1,47,13,60
"1526","Zona_8-Area_21-Sottoarea_59",2015,2,54,29,83
"1527","Zona_8-Area_21-Sottoarea_59",2015,3,54,32,86
"1528","Zona_8-Area_21-Sottoarea_59",2015,4,62,27,89
"1529","Zona_8-Area_21-Sottoarea_59",2015,5,65,28,93
"1530","Zona_8-Area_21-Sottoarea_59",2015,6,63,39,102
"1531","Zona_8-Area_21-Sottoarea_59",2015,7,58,31,89
"1532","Zona_8-Area_21-Sottoarea_59",2015,8,46,24,70
"1533","Zona_8-Area_21-Sottoarea_59",2015,9,59,49,108
"1534","Zona_8-Area_21-Sottoarea_59",2015,10,66,73,139
"1535","Zona_8-Area_21-Sottoarea_59",2015,11,57,44,101
"1536","Zona_8-Area_21-Sottoarea_59",2015,12,54,54,108
"1537","Zona_8-Area_21-Sottoarea_59",2016,1,56,35,91
"1538","Zona_8-Area_21-Sottoarea_59",2016,2,65,36,101
"1539","Zona_8-Area_21-Sottoarea_59",2016,3,72,38,110
"1540","Zona_8-Area_21-Sottoarea_59",2016,4,58,29,87
"1541","Zona_8-Area_21-Sottoarea_59",2016,5,37,16,53
"1542","Zona_8-Area_21-Sottoarea_59",2016,6,0,0,0
"1543","Zona_8-Area_21-Sottoarea_59",2016,7,0,0,0
"1544","Zona_8-Area_21-Sottoarea_59",2016,8,0,0,0
"1545","Zona_8-Area_21-Sottoarea_59",2016,9,0,0,0
"1546","Zona_8-Area_21-Sottoarea_59",2016,10,0,0,0
"1547","Zona_8-Area_21-Sottoarea_59",2016,11,0,0,0
"1548","Zona_8-Area_21-Sottoarea_59",2016,12,0,0,0
"1549","Zona_8-Area_22-Sottoarea_60",2014,1,283,137,420
"1550","Zona_8-Area_22-Sottoarea_60",2014,2,289,134,423
"1551","Zona_8-Area_22-Sottoarea_60",2014,3,217,119,336
"1552","Zona_8-Area_22-Sottoarea_60",2014,4,254,133,387
"1553","Zona_8-Area_22-Sottoarea_60",2014,5,255,124,379
"1554","Zona_8-Area_22-Sottoarea_60",2014,6,213,109,322
"1555","Zona_8-Area_22-Sottoarea_60",2014,7,263,124,387
"1556","Zona_8-Area_22-Sottoarea_60",2014,8,188,95,283
"1557","Zona_8-Area_22-Sottoarea_60",2014,9,236,107,343
"1558","Zona_8-Area_22-Sottoarea_60",2014,10,267,147,414
"1559","Zona_8-Area_22-Sottoarea_60",2014,11,233,123,356
"1560","Zona_8-Area_22-Sottoarea_60",2014,12,227,117,344
"1561","Zona_8-Area_22-Sottoarea_60",2015,1,251,107,358
"1562","Zona_8-Area_22-Sottoarea_60",2015,2,276,249,525
"1563","Zona_8-Area_22-Sottoarea_60",2015,3,302,186,488
"1564","Zona_8-Area_22-Sottoarea_60",2015,4,244,172,416
"1565","Zona_8-Area_22-Sottoarea_60",2015,5,231,200,431
"1566","Zona_8-Area_22-Sottoarea_60",2015,6,237,165,402
"1567","Zona_8-Area_22-Sottoarea_60",2015,7,244,152,396
"1568","Zona_8-Area_22-Sottoarea_60",2015,8,195,127,322
"1569","Zona_8-Area_22-Sottoarea_60",2015,9,254,132,386
"1570","Zona_8-Area_22-Sottoarea_60",2015,10,287,162,449
"1571","Zona_8-Area_22-Sottoarea_60",2015,11,271,133,404
"1572","Zona_8-Area_22-Sottoarea_60",2015,12,263,123,386
"1573","Zona_8-Area_22-Sottoarea_60",2016,1,287,123,410
"1574","Zona_8-Area_22-Sottoarea_60",2016,2,321,153,474
"1575","Zona_8-Area_22-Sottoarea_60",2016,3,381,171,552
"1576","Zona_8-Area_22-Sottoarea_60",2016,4,355,160,515
"1577","Zona_8-Area_22-Sottoarea_60",2016,5,202,99,301
"1578","Zona_8-Area_22-Sottoarea_60",2016,6,0,0,0
"1579","Zona_8-Area_22-Sottoarea_60",2016,7,0,0,0
"1580","Zona_8-Area_22-Sottoarea_60",2016,8,0,0,0
"1581","Zona_8-Area_22-Sottoarea_60",2016,9,0,0,0
"1582","Zona_8-Area_22-Sottoarea_60",2016,10,0,0,0
"1583","Zona_8-Area_22-Sottoarea_60",2016,11,0,0,0
"1584","Zona_8-Area_22-Sottoarea_60",2016,12,0,0,0
"1585","Zona_9-Area_27-Sottoarea_61",2014,1,239,121,360
"1586","Zona_9-Area_27-Sottoarea_61",2014,2,264,122,386
"1587","Zona_9-Area_27-Sottoarea_61",2014,3,198,131,329
"1588","Zona_9-Area_27-Sottoarea_61",2014,4,248,138,386
"1589","Zona_9-Area_27-Sottoarea_61",2014,5,310,142,452
"1590","Zona_9-Area_27-Sottoarea_61",2014,6,249,117,366
"1591","Zona_9-Area_27-Sottoarea_61",2014,7,282,133,415
"1592","Zona_9-Area_27-Sottoarea_61",2014,8,212,140,352
"1593","Zona_9-Area_27-Sottoarea_61",2014,9,262,126,388
"1594","Zona_9-Area_27-Sottoarea_61",2014,10,270,138,408
"1595","Zona_9-Area_27-Sottoarea_61",2014,11,253,161,414
"1596","Zona_9-Area_27-Sottoarea_61",2014,12,288,174,462
"1597","Zona_9-Area_27-Sottoarea_61",2015,1,276,122,398
"1598","Zona_9-Area_27-Sottoarea_61",2015,2,283,165,448
"1599","Zona_9-Area_27-Sottoarea_61",2015,3,297,162,459
"1600","Zona_9-Area_27-Sottoarea_61",2015,4,281,206,487
"1601","Zona_9-Area_27-Sottoarea_61",2015,5,286,221,507
"1602","Zona_9-Area_27-Sottoarea_61",2015,6,255,121,376
"1603","Zona_9-Area_27-Sottoarea_61",2015,7,293,119,412
"1604","Zona_9-Area_27-Sottoarea_61",2015,8,196,94,290
"1605","Zona_9-Area_27-Sottoarea_61",2015,9,273,113,386
"1606","Zona_9-Area_27-Sottoarea_61",2015,10,328,134,462
"1607","Zona_9-Area_27-Sottoarea_61",2015,11,275,121,396
"1608","Zona_9-Area_27-Sottoarea_61",2015,12,259,108,367
"1609","Zona_9-Area_27-Sottoarea_61",2016,1,271,98,369
"1610","Zona_9-Area_27-Sottoarea_61",2016,2,296,135,431
"1611","Zona_9-Area_27-Sottoarea_61",2016,3,333,136,469
"1612","Zona_9-Area_27-Sottoarea_61",2016,4,294,146,440
"1613","Zona_9-Area_27-Sottoarea_61",2016,5,173,74,247
"1614","Zona_9-Area_27-Sottoarea_61",2016,6,0,0,0
"1615","Zona_9-Area_27-Sottoarea_61",2016,7,0,0,0
"1616","Zona_9-Area_27-Sottoarea_61",2016,8,0,0,0
"1617","Zona_9-Area_27-Sottoarea_61",2016,9,0,0,0
"1618","Zona_9-Area_27-Sottoarea_61",2016,10,0,0,0
"1619","Zona_9-Area_27-Sottoarea_61",2016,11,0,0,0
"1620","Zona_9-Area_27-Sottoarea_61",2016,12,0,0,0
"1621","Zona_9-Area_28-Sottoarea_62",2014,1,164,77,241
"1622","Zona_9-Area_28-Sottoarea_62",2014,2,178,73,251
"1623","Zona_9-Area_28-Sottoarea_62",2014,3,144,75,219
"1624","Zona_9-Area_28-Sottoarea_62",2014,4,167,80,247
"1625","Zona_9-Area_28-Sottoarea_62",2014,5,169,77,246
"1626","Zona_9-Area_28-Sottoarea_62",2014,6,163,77,240
"1627","Zona_9-Area_28-Sottoarea_62",2014,7,177,71,248
"1628","Zona_9-Area_28-Sottoarea_62",2014,8,119,75,194
"1629","Zona_9-Area_28-Sottoarea_62",2014,9,154,71,225
"1630","Zona_9-Area_28-Sottoarea_62",2014,10,170,77,247
"1631","Zona_9-Area_28-Sottoarea_62",2014,11,139,82,221
"1632","Zona_9-Area_28-Sottoarea_62",2014,12,133,92,225
"1633","Zona_9-Area_28-Sottoarea_62",2015,1,182,83,265
"1634","Zona_9-Area_28-Sottoarea_62",2015,2,180,85,265
"1635","Zona_9-Area_28-Sottoarea_62",2015,3,181,94,275
"1636","Zona_9-Area_28-Sottoarea_62",2015,4,168,124,292
"1637","Zona_9-Area_28-Sottoarea_62",2015,5,157,117,274
"1638","Zona_9-Area_28-Sottoarea_62",2015,6,147,75,222
"1639","Zona_9-Area_28-Sottoarea_62",2015,7,176,78,254
"1640","Zona_9-Area_28-Sottoarea_62",2015,8,120,64,184
"1641","Zona_9-Area_28-Sottoarea_62",2015,9,159,80,239
"1642","Zona_9-Area_28-Sottoarea_62",2015,10,183,96,279
"1643","Zona_9-Area_28-Sottoarea_62",2015,11,157,93,250
"1644","Zona_9-Area_28-Sottoarea_62",2015,12,159,101,260
"1645","Zona_9-Area_28-Sottoarea_62",2016,1,188,73,261
"1646","Zona_9-Area_28-Sottoarea_62",2016,2,186,97,283
"1647","Zona_9-Area_28-Sottoarea_62",2016,3,194,92,286
"1648","Zona_9-Area_28-Sottoarea_62",2016,4,177,83,260
"1649","Zona_9-Area_28-Sottoarea_62",2016,5,118,49,167
"1650","Zona_9-Area_28-Sottoarea_62",2016,6,0,0,0
"1651","Zona_9-Area_28-Sottoarea_62",2016,7,0,0,0
"1652","Zona_9-Area_28-Sottoarea_62",2016,8,0,0,0
"1653","Zona_9-Area_28-Sottoarea_62",2016,9,0,0,0
"1654","Zona_9-Area_28-Sottoarea_62",2016,10,0,0,0
"1655","Zona_9-Area_28-Sottoarea_62",2016,11,0,0,0
"1656","Zona_9-Area_28-Sottoarea_62",2016,12,0,0,0
"1657","Zona_9-Area_28-Sottoarea_63",2014,1,55,40,95
"1658","Zona_9-Area_28-Sottoarea_63",2014,2,71,41,112
"1659","Zona_9-Area_28-Sottoarea_63",2014,3,57,48,105
"1660","Zona_9-Area_28-Sottoarea_63",2014,4,70,42,112
"1661","Zona_9-Area_28-Sottoarea_63",2014,5,72,42,114
"1662","Zona_9-Area_28-Sottoarea_63",2014,6,72,50,122
"1663","Zona_9-Area_28-Sottoarea_63",2014,7,82,37,119
"1664","Zona_9-Area_28-Sottoarea_63",2014,8,64,48,112
"1665","Zona_9-Area_28-Sottoarea_63",2014,9,70,35,105
"1666","Zona_9-Area_28-Sottoarea_63",2014,10,71,40,111
"1667","Zona_9-Area_28-Sottoarea_63",2014,11,71,39,110
"1668","Zona_9-Area_28-Sottoarea_63",2014,12,82,37,119
"1669","Zona_9-Area_28-Sottoarea_63",2015,1,77,39,116
"1670","Zona_9-Area_28-Sottoarea_63",2015,2,78,38,116
"1671","Zona_9-Area_28-Sottoarea_63",2015,3,83,44,127
"1672","Zona_9-Area_28-Sottoarea_63",2015,4,78,54,132
"1673","Zona_9-Area_28-Sottoarea_63",2015,5,78,33,111
"1674","Zona_9-Area_28-Sottoarea_63",2015,6,69,36,105
"1675","Zona_9-Area_28-Sottoarea_63",2015,7,75,33,108
"1676","Zona_9-Area_28-Sottoarea_63",2015,8,52,23,75
"1677","Zona_9-Area_28-Sottoarea_63",2015,9,74,35,109
"1678","Zona_9-Area_28-Sottoarea_63",2015,10,83,31,114
"1679","Zona_9-Area_28-Sottoarea_63",2015,11,71,29,100
"1680","Zona_9-Area_28-Sottoarea_63",2015,12,65,31,96
"1681","Zona_9-Area_28-Sottoarea_63",2016,1,69,24,93
"1682","Zona_9-Area_28-Sottoarea_63",2016,2,77,32,109
"1683","Zona_9-Area_28-Sottoarea_63",2016,3,81,40,121
"1684","Zona_9-Area_28-Sottoarea_63",2016,4,71,60,131
"1685","Zona_9-Area_28-Sottoarea_63",2016,5,47,35,82
"1686","Zona_9-Area_28-Sottoarea_63",2016,6,0,0,0
"1687","Zona_9-Area_28-Sottoarea_63",2016,7,0,0,0
"1688","Zona_9-Area_28-Sottoarea_63",2016,8,0,0,0
"1689","Zona_9-Area_28-Sottoarea_63",2016,9,0,0,0
"1690","Zona_9-Area_28-Sottoarea_63",2016,10,0,0,0
"1691","Zona_9-Area_28-Sottoarea_63",2016,11,0,0,0
"1692","Zona_9-Area_28-Sottoarea_63",2016,12,0,0,0
"1693","Zona_10-Area_23-Sottoarea_22",2014,1,108,42,150
"1694","Zona_10-Area_23-Sottoarea_22",2014,2,126,58,184
"1695","Zona_10-Area_23-Sottoarea_22",2014,3,88,52,140
"1696","Zona_10-Area_23-Sottoarea_22",2014,4,112,55,167
"1697","Zona_10-Area_23-Sottoarea_22",2014,5,124,53,177
"1698","Zona_10-Area_23-Sottoarea_22",2014,6,100,49,149
"1699","Zona_10-Area_23-Sottoarea_22",2014,7,111,55,166
"1700","Zona_10-Area_23-Sottoarea_22",2014,8,77,40,117
"1701","Zona_10-Area_23-Sottoarea_22",2014,9,114,51,165
"1702","Zona_10-Area_23-Sottoarea_22",2014,10,135,71,206
"1703","Zona_10-Area_23-Sottoarea_22",2014,11,118,54,172
"1704","Zona_10-Area_23-Sottoarea_22",2014,12,127,58,185
"1705","Zona_10-Area_23-Sottoarea_22",2015,1,113,67,180
"1706","Zona_10-Area_23-Sottoarea_22",2015,2,113,57,170
"1707","Zona_10-Area_23-Sottoarea_22",2015,3,115,64,179
"1708","Zona_10-Area_23-Sottoarea_22",2015,4,112,80,192
"1709","Zona_10-Area_23-Sottoarea_22",2015,5,97,72,169
"1710","Zona_10-Area_23-Sottoarea_22",2015,6,112,50,162
"1711","Zona_10-Area_23-Sottoarea_22",2015,7,100,48,148
"1712","Zona_10-Area_23-Sottoarea_22",2015,8,77,35,112
"1713","Zona_10-Area_23-Sottoarea_22",2015,9,114,56,170
"1714","Zona_10-Area_23-Sottoarea_22",2015,10,124,64,188
"1715","Zona_10-Area_23-Sottoarea_22",2015,11,115,55,170
"1716","Zona_10-Area_23-Sottoarea_22",2015,12,116,52,168
"1717","Zona_10-Area_23-Sottoarea_22",2016,1,123,59,182
"1718","Zona_10-Area_23-Sottoarea_22",2016,2,128,54,182
"1719","Zona_10-Area_23-Sottoarea_22",2016,3,134,64,198
"1720","Zona_10-Area_23-Sottoarea_22",2016,4,115,58,173
"1721","Zona_10-Area_23-Sottoarea_22",2016,5,71,31,102
"1722","Zona_10-Area_23-Sottoarea_22",2016,6,0,0,0
"1723","Zona_10-Area_23-Sottoarea_22",2016,7,0,0,0
"1724","Zona_10-Area_23-Sottoarea_22",2016,8,0,0,0
"1725","Zona_10-Area_23-Sottoarea_22",2016,9,0,0,0
"1726","Zona_10-Area_23-Sottoarea_22",2016,10,0,0,0
"1727","Zona_10-Area_23-Sottoarea_22",2016,11,0,0,0
"1728","Zona_10-Area_23-Sottoarea_22",2016,12,0,0,0
"1729","Zona_10-Area_23-Sottoarea_23",2014,1,153,62,215
"1730","Zona_10-Area_23-Sottoarea_23",2014,2,147,68,215
"1731","Zona_10-Area_23-Sottoarea_23",2014,3,107,53,160
"1732","Zona_10-Area_23-Sottoarea_23",2014,4,124,57,181
"1733","Zona_10-Area_23-Sottoarea_23",2014,5,152,61,213
"1734","Zona_10-Area_23-Sottoarea_23",2014,6,134,54,188
"1735","Zona_10-Area_23-Sottoarea_23",2014,7,139,67,206
"1736","Zona_10-Area_23-Sottoarea_23",2014,8,100,45,145
"1737","Zona_10-Area_23-Sottoarea_23",2014,9,154,59,213
"1738","Zona_10-Area_23-Sottoarea_23",2014,10,165,92,257
"1739","Zona_10-Area_23-Sottoarea_23",2014,11,146,76,222
"1740","Zona_10-Area_23-Sottoarea_23",2014,12,148,61,209
"1741","Zona_10-Area_23-Sottoarea_23",2015,1,147,97,244
"1742","Zona_10-Area_23-Sottoarea_23",2015,2,151,76,227
"1743","Zona_10-Area_23-Sottoarea_23",2015,3,164,83,247
"1744","Zona_10-Area_23-Sottoarea_23",2015,4,148,94,242
"1745","Zona_10-Area_23-Sottoarea_23",2015,5,124,116,240
"1746","Zona_10-Area_23-Sottoarea_23",2015,6,134,67,201
"1747","Zona_10-Area_23-Sottoarea_23",2015,7,122,65,187
"1748","Zona_10-Area_23-Sottoarea_23",2015,8,104,48,152
"1749","Zona_10-Area_23-Sottoarea_23",2015,9,153,77,230
"1750","Zona_10-Area_23-Sottoarea_23",2015,10,156,88,244
"1751","Zona_10-Area_23-Sottoarea_23",2015,11,148,66,214
"1752","Zona_10-Area_23-Sottoarea_23",2015,12,158,64,222
"1753","Zona_10-Area_23-Sottoarea_23",2016,1,157,63,220
"1754","Zona_10-Area_23-Sottoarea_23",2016,2,166,79,245
"1755","Zona_10-Area_23-Sottoarea_23",2016,3,161,84,245
"1756","Zona_10-Area_23-Sottoarea_23",2016,4,162,61,223
"1757","Zona_10-Area_23-Sottoarea_23",2016,5,97,34,131
"1758","Zona_10-Area_23-Sottoarea_23",2016,6,0,0,0
"1759","Zona_10-Area_23-Sottoarea_23",2016,7,0,0,0
"1760","Zona_10-Area_23-Sottoarea_23",2016,8,0,0,0
"1761","Zona_10-Area_23-Sottoarea_23",2016,9,0,0,0
"1762","Zona_10-Area_23-Sottoarea_23",2016,10,0,0,0
"1763","Zona_10-Area_23-Sottoarea_23",2016,11,0,0,0
"1764","Zona_10-Area_23-Sottoarea_23",2016,12,0,0,0
"1765","Zona_10-Area_24-Sottoarea_28",2014,1,256,103,359
"1766","Zona_10-Area_24-Sottoarea_28",2014,2,274,116,390
"1767","Zona_10-Area_24-Sottoarea_28",2014,3,223,87,310
"1768","Zona_10-Area_24-Sottoarea_28",2014,4,242,91,333
"1769","Zona_10-Area_24-Sottoarea_28",2014,5,257,96,353
"1770","Zona_10-Area_24-Sottoarea_28",2014,6,234,92,326
"1771","Zona_10-Area_24-Sottoarea_28",2014,7,246,94,340
"1772","Zona_10-Area_24-Sottoarea_28",2014,8,184,75,259
"1773","Zona_10-Area_24-Sottoarea_28",2014,9,253,108,361
"1774","Zona_10-Area_24-Sottoarea_28",2014,10,292,135,427
"1775","Zona_10-Area_24-Sottoarea_28",2014,11,248,112,360
"1776","Zona_10-Area_24-Sottoarea_28",2014,12,223,99,322
"1777","Zona_10-Area_24-Sottoarea_28",2015,1,249,91,340
"1778","Zona_10-Area_24-Sottoarea_28",2015,2,254,205,459
"1779","Zona_10-Area_24-Sottoarea_28",2015,3,278,136,414
"1780","Zona_10-Area_24-Sottoarea_28",2015,4,254,138,392
"1781","Zona_10-Area_24-Sottoarea_28",2015,5,250,159,409
"1782","Zona_10-Area_24-Sottoarea_28",2015,6,264,108,372
"1783","Zona_10-Area_24-Sottoarea_28",2015,7,240,115,355
"1784","Zona_10-Area_24-Sottoarea_28",2015,8,175,75,250
"1785","Zona_10-Area_24-Sottoarea_28",2015,9,250,116,366
"1786","Zona_10-Area_24-Sottoarea_28",2015,10,252,150,402
"1787","Zona_10-Area_24-Sottoarea_28",2015,11,260,137,397
"1788","Zona_10-Area_24-Sottoarea_28",2015,12,246,109,355
"1789","Zona_10-Area_24-Sottoarea_28",2016,1,256,104,360
"1790","Zona_10-Area_24-Sottoarea_28",2016,2,295,134,429
"1791","Zona_10-Area_24-Sottoarea_28",2016,3,293,137,430
"1792","Zona_10-Area_24-Sottoarea_28",2016,4,248,112,360
"1793","Zona_10-Area_24-Sottoarea_28",2016,5,159,62,221
"1794","Zona_10-Area_24-Sottoarea_28",2016,6,0,0,0
"1795","Zona_10-Area_24-Sottoarea_28",2016,7,0,0,0
"1796","Zona_10-Area_24-Sottoarea_28",2016,8,0,0,0
"1797","Zona_10-Area_24-Sottoarea_28",2016,9,0,0,0
"1798","Zona_10-Area_24-Sottoarea_28",2016,10,0,0,0
"1799","Zona_10-Area_24-Sottoarea_28",2016,11,0,0,0
"1800","Zona_10-Area_24-Sottoarea_28",2016,12,0,0,0
"1801","Zona_10-Area_25-Sottoarea_29",2014,1,243,85,328
"1802","Zona_10-Area_25-Sottoarea_29",2014,2,247,100,347
"1803","Zona_10-Area_25-Sottoarea_29",2014,3,201,66,267
"1804","Zona_10-Area_25-Sottoarea_29",2014,4,208,77,285
"1805","Zona_10-Area_25-Sottoarea_29",2014,5,236,78,314
"1806","Zona_10-Area_25-Sottoarea_29",2014,6,230,75,305
"1807","Zona_10-Area_25-Sottoarea_29",2014,7,225,78,303
"1808","Zona_10-Area_25-Sottoarea_29",2014,8,194,64,258
"1809","Zona_10-Area_25-Sottoarea_29",2014,9,263,81,344
"1810","Zona_10-Area_25-Sottoarea_29",2014,10,277,123,400
"1811","Zona_10-Area_25-Sottoarea_29",2014,11,242,102,344
"1812","Zona_10-Area_25-Sottoarea_29",2014,12,216,90,306
"1813","Zona_10-Area_25-Sottoarea_29",2015,1,240,83,323
"1814","Zona_10-Area_25-Sottoarea_29",2015,2,245,171,416
"1815","Zona_10-Area_25-Sottoarea_29",2015,3,256,115,371
"1816","Zona_10-Area_25-Sottoarea_29",2015,4,258,125,383
"1817","Zona_10-Area_25-Sottoarea_29",2015,5,234,113,347
"1818","Zona_10-Area_25-Sottoarea_29",2015,6,244,94,338
"1819","Zona_10-Area_25-Sottoarea_29",2015,7,237,111,348
"1820","Zona_10-Area_25-Sottoarea_29",2015,8,184,65,249
"1821","Zona_10-Area_25-Sottoarea_29",2015,9,248,100,348
"1822","Zona_10-Area_25-Sottoarea_29",2015,10,256,124,380
"1823","Zona_10-Area_25-Sottoarea_29",2015,11,254,119,373
"1824","Zona_10-Area_25-Sottoarea_29",2015,12,242,90,332
"1825","Zona_10-Area_25-Sottoarea_29",2016,1,266,99,365
"1826","Zona_10-Area_25-Sottoarea_29",2016,2,283,103,386
"1827","Zona_10-Area_25-Sottoarea_29",2016,3,279,126,405
"1828","Zona_10-Area_25-Sottoarea_29",2016,4,253,79,332
"1829","Zona_10-Area_25-Sottoarea_29",2016,5,153,56,209
"1830","Zona_10-Area_25-Sottoarea_29",2016,6,0,0,0
"1831","Zona_10-Area_25-Sottoarea_29",2016,7,0,0,0
"1832","Zona_10-Area_25-Sottoarea_29",2016,8,0,0,0
"1833","Zona_10-Area_25-Sottoarea_29",2016,9,0,0,0
"1834","Zona_10-Area_25-Sottoarea_29",2016,10,0,0,0
"1835","Zona_10-Area_25-Sottoarea_29",2016,11,0,0,0
"1836","Zona_10-Area_25-Sottoarea_29",2016,12,0,0,0
"1837","Zona_10-Area_26-Sottoarea_66",2014,1,113,35,148
"1838","Zona_10-Area_26-Sottoarea_66",2014,2,115,43,158
"1839","Zona_10-Area_26-Sottoarea_66",2014,3,79,30,109
"1840","Zona_10-Area_26-Sottoarea_66",2014,4,93,34,127
"1841","Zona_10-Area_26-Sottoarea_66",2014,5,120,39,159
"1842","Zona_10-Area_26-Sottoarea_66",2014,6,97,29,126
"1843","Zona_10-Area_26-Sottoarea_66",2014,7,104,35,139
"1844","Zona_10-Area_26-Sottoarea_66",2014,8,86,29,115
"1845","Zona_10-Area_26-Sottoarea_66",2014,9,106,29,135
"1846","Zona_10-Area_26-Sottoarea_66",2014,10,128,57,185
"1847","Zona_10-Area_26-Sottoarea_66",2014,11,113,41,154
"1848","Zona_10-Area_26-Sottoarea_66",2014,12,120,54,174
"1849","Zona_10-Area_26-Sottoarea_66",2015,1,135,59,194
"1850","Zona_10-Area_26-Sottoarea_66",2015,2,113,74,187
"1851","Zona_10-Area_26-Sottoarea_66",2015,3,114,88,202
"1852","Zona_10-Area_26-Sottoarea_66",2015,4,96,74,170
"1853","Zona_10-Area_26-Sottoarea_66",2015,5,98,82,180
"1854","Zona_10-Area_26-Sottoarea_66",2015,6,104,56,160
"1855","Zona_10-Area_26-Sottoarea_66",2015,7,101,50,151
"1856","Zona_10-Area_26-Sottoarea_66",2015,8,65,47,112
"1857","Zona_10-Area_26-Sottoarea_66",2015,9,105,59,164
"1858","Zona_10-Area_26-Sottoarea_66",2015,10,111,65,176
"1859","Zona_10-Area_26-Sottoarea_66",2015,11,110,59,169
"1860","Zona_10-Area_26-Sottoarea_66",2015,12,95,48,143
"1861","Zona_10-Area_26-Sottoarea_66",2016,1,109,54,163
"1862","Zona_10-Area_26-Sottoarea_66",2016,2,113,64,177
"1863","Zona_10-Area_26-Sottoarea_66",2016,3,126,68,194
"1864","Zona_10-Area_26-Sottoarea_66",2016,4,110,51,161
"1865","Zona_10-Area_26-Sottoarea_66",2016,5,71,29,100
"1866","Zona_10-Area_26-Sottoarea_66",2016,6,0,0,0
"1867","Zona_10-Area_26-Sottoarea_66",2016,7,0,0,0
"1868","Zona_10-Area_26-Sottoarea_66",2016,8,0,0,0
"1869","Zona_10-Area_26-Sottoarea_66",2016,9,0,0,0
"1870","Zona_10-Area_26-Sottoarea_66",2016,10,0,0,0
"1871","Zona_10-Area_26-Sottoarea_66",2016,11,0,0,0
"1872","Zona_10-Area_26-Sottoarea_66",2016,12,0,0,0
"1873","Zona_10-Area_26-Sottoarea_67",2014,1,152,58,210
"1874","Zona_10-Area_26-Sottoarea_67",2014,2,150,59,209
"1875","Zona_10-Area_26-Sottoarea_67",2014,3,104,42,146
"1876","Zona_10-Area_26-Sottoarea_67",2014,4,121,44,165
"1877","Zona_10-Area_26-Sottoarea_67",2014,5,144,53,197
"1878","Zona_10-Area_26-Sottoarea_67",2014,6,129,43,172
"1879","Zona_10-Area_26-Sottoarea_67",2014,7,143,46,189
"1880","Zona_10-Area_26-Sottoarea_67",2014,8,104,43,147
"1881","Zona_10-Area_26-Sottoarea_67",2014,9,140,51,191
"1882","Zona_10-Area_26-Sottoarea_67",2014,10,165,67,232
"1883","Zona_10-Area_26-Sottoarea_67",2014,11,155,61,216
"1884","Zona_10-Area_26-Sottoarea_67",2014,12,147,62,209
"1885","Zona_10-Area_26-Sottoarea_67",2015,1,156,69,225
"1886","Zona_10-Area_26-Sottoarea_67",2015,2,173,80,253
"1887","Zona_10-Area_26-Sottoarea_67",2015,3,167,75,242
"1888","Zona_10-Area_26-Sottoarea_67",2015,4,144,88,232
"1889","Zona_10-Area_26-Sottoarea_67",2015,5,139,117,256
"1890","Zona_10-Area_26-Sottoarea_67",2015,6,151,60,211
"1891","Zona_10-Area_26-Sottoarea_67",2015,7,158,66,224
"1892","Zona_10-Area_26-Sottoarea_67",2015,8,116,40,156
"1893","Zona_10-Area_26-Sottoarea_67",2015,9,154,71,225
"1894","Zona_10-Area_26-Sottoarea_67",2015,10,169,76,245
"1895","Zona_10-Area_26-Sottoarea_67",2015,11,156,61,217
"1896","Zona_10-Area_26-Sottoarea_67",2015,12,161,56,217
"1897","Zona_10-Area_26-Sottoarea_67",2016,1,180,61,241
"1898","Zona_10-Area_26-Sottoarea_67",2016,2,167,64,231
"1899","Zona_10-Area_26-Sottoarea_67",2016,3,170,83,253
"1900","Zona_10-Area_26-Sottoarea_67",2016,4,165,54,219
"1901","Zona_10-Area_26-Sottoarea_67",2016,5,93,30,123
"1902","Zona_10-Area_26-Sottoarea_67",2016,6,0,0,0
"1903","Zona_10-Area_26-Sottoarea_67",2016,7,0,0,0
"1904","Zona_10-Area_26-Sottoarea_67",2016,8,0,0,0
"1905","Zona_10-Area_26-Sottoarea_67",2016,9,0,0,0
"1906","Zona_10-Area_26-Sottoarea_67",2016,10,0,0,0
"1907","Zona_10-Area_26-Sottoarea_67",2016,11,0,0,0
"1908","Zona_10-Area_26-Sottoarea_67",2016,12,0,0,0
"1909","Zona_11-Area_29-Sottoarea_45",2014,1,109,50,159
